user_id,invited,sign_up,kyc_initiated,kyc_completed,card_activated
4405bfa9d93fc8e3006aecff553d7845,,2016-02-07,2016-02-07,2016-02-07,2016-02-10
fa76a863d59c88bd5937afaa35df6efe,,2016-02-12,2016-02-12,2016-02-12,2016-02-18
2a8139ba19f8889105512af34ce68fd5,2016-01-18,2016-01-18,2016-01-18,2016-01-18,2016-09-01
2272a144f647fba1f650d5c4a073d5aa,,2016-02-08,,,
fcef8360a4c16868a543e07c862fd3c0,2015-12-30,2016-02-01,2016-02-01,2016-02-01,2016-02-10
1bd72132363182e1ca0101337c3cdd25,,2016-02-02,2016-02-02,,
51c701a6f2f0797c95dfa5053c48f343,,2016-02-08,2016-02-08,2016-02-08,2016-02-11
00f9c93a79d7200ea39e8a97bf61882e,,2016-02-08,2016-02-22,2016-02-22,2016-09-21
e40445fcd7dfa13ad71674e072d93930,,2016-01-15,,,
60fd42240fdbd52da0932e0e7a1a7918,,2016-02-06,2016-02-06,2016-02-06,2016-02-11
f790bd3c3921ff9a4b9f83e96dc1e66a,,2016-01-19,2016-01-20,2016-01-20,2016-01-26
c50d9d2818f9ad0beb04e82b66130d25,,2016-02-05,,,
583d7b1a28972672c68c3012a01f5e5c,2016-01-16,2016-01-17,2016-01-19,2016-01-19,2016-01-26
9de79d16bda2c552d44340af54daa409,,2016-02-08,,,
becc442f7a92e1cc391f2e4f9c20623d,,2016-02-14,2016-02-14,,
02b0107aa020b577c6de567ec791412d,,2016-01-04,2016-01-04,2016-01-04,2016-02-17
fa73cd44afe7d60ca1eb7f0ff815ed64,,2016-02-10,2016-11-26,,
d58df31836dd0215acc112555c4d86fb,,2016-02-10,2016-02-10,2016-02-10,
e2c38838561c2253af1754eb2f086924,,2016-01-09,2016-01-09,,
430c29e5032d999a9bca1dc7930a5e34,2016-01-24,2016-01-24,,,
b25e3eff95467bb75062733505bbb2b1,,2016-02-01,2016-02-10,2016-02-10,
d20da8163e8d16ad6cc12ea38f14ac30,,2016-01-13,2016-01-26,2016-01-26,2016-02-02
fb441fa9439beaf5e948f77deec1e5e4,2016-02-01,2016-02-01,2016-02-01,2016-02-01,2016-02-06
13fcdacef68b1c7e05356fc90f8d61d0,,2016-02-09,,,
31eebf11e152531e7551ef7bfb89567a,,2016-01-05,2016-01-06,2016-01-05,2016-02-13
5f4e6dfe20626e3a065d17692753b43c,,2016-01-05,,,
f47cea9368a3c0b782b4f99d8d67d574,,2016-01-25,2016-03-04,2016-03-04,2016-03-19
28f31eabf56754d37c06e167f857932d,,2016-01-04,2016-01-29,2016-01-29,2016-02-10
adb5cf0e2a9ccd007ca2fb302e61aa8b,,2016-02-02,2016-02-02,2016-02-02,2016-02-06
92bca3b675ff4f9f1ec883743e3d2165,,2016-02-01,2016-02-01,2016-02-01,2016-02-06
ed648ccdeb31a155867c5ff9e88bfeb2,2016-01-24,2016-01-25,2016-02-01,2016-02-01,2016-02-05
2ec54f1cdd688c6d4e3bca6f50848798,,2016-01-09,2016-01-17,2016-01-17,2016-01-27
85ddae2ad208a727ce58b5d60154f035,,2016-02-04,2016-02-05,2016-02-05,2016-02-11
ff94b54003fe64a638ca414d18c1d98a,,2016-01-11,2016-01-11,2016-01-12,2016-01-20
849aeeb31139c178108bd344d1f4581c,,2016-01-28,,,
4cd53a3208a467a124a6d617ca3b01ed,,2016-02-11,,,
6bf3b7468261957dbd7a5ed54f455c8a,,2016-01-31,,,
dbc0fa8e740c14a77f56d3456feb9e4b,,2016-01-25,,,
7e30b24e52ad13c56cc8a4bfd36604a8,,2016-01-17,2016-11-21,2016-11-21,
7d4d6f9237876594f1eafc275afd73d7,,2016-01-26,2016-01-26,2016-01-26,2016-01-29
379473dcc5faaee59dd3a7da467e2850,,2016-01-10,2016-01-10,2016-01-10,2016-01-14
c8f73bb4ac2f9469c4249e361c2b0311,2016-01-05,2016-01-26,2016-01-26,2016-01-26,2016-02-08
81703fee5347a90bc52bb8018ddcc978,,2016-01-27,2016-01-27,2016-01-27,2016-02-06
888878e08c8421262c8f87502b7279f9,,2016-01-21,2016-01-21,,
2090a6e39ec5068b62819e6dada64fc7,,2016-02-07,,,
fdda6d02d431f571ce630a7b68f34604,,2016-02-06,2016-02-06,2016-02-06,2016-02-11
bbdaecb04e8fbd9a34cfcc2a2c4f2cc2,,2016-01-09,2016-01-09,,
c060a2123bc0039a1919e1234f4b38fa,,2016-01-04,2016-01-04,2016-01-04,2016-01-16
262dfcded4958ffc0207ffbbc8417e22,,2016-02-07,2016-02-07,2016-02-22,
b7f88fe18745f77963d37ca0171a6e40,,2016-01-22,,,
a047bbed1f7ffe7ef3e49cc7e1353ca9,2016-01-21,2016-01-21,2016-01-21,2016-01-21,2016-09-23
a91f268e5777e73109750f001dbe4ddf,,2016-02-03,2016-02-03,2016-02-03,2016-02-06
725370458ad93bb4ae8a2796d603bcf1,,2016-01-13,2016-02-16,2016-02-16,2016-02-22
6f358667ac1510175c7e126fd8ba1772,2016-01-27,2016-01-27,2016-01-27,2016-01-27,2016-02-20
041ff625be89af0ea81ce3dfee9a32e0,,2016-01-25,2016-01-25,2016-01-25,2016-01-29
f603d721937854f96ebbc0182dd9e2d4,,2016-01-07,,,
376c3b05fc7bc842ee98cd1cf9019543,,2016-02-05,2016-02-05,2016-02-05,2016-02-26
e8b324751deeb4575116d533e36ee1fa,,2016-01-09,2016-01-09,2016-01-11,2016-01-18
e2d8e95b4c10bae3e4b9333309cd9227,2016-01-08,2016-01-08,2016-01-20,,
8280e36e13773563ca4fa28747eeac8b,,2016-01-30,2016-01-30,2016-01-30,2016-02-05
7d00434742f4bbf7afdb8f11fc596a34,2016-01-18,2016-01-19,2016-01-19,2016-01-19,2016-01-25
01c6c9a637fd70ad2b0873161455c905,,2016-01-12,2016-01-12,2016-01-12,2016-01-15
df4404b78dc60fe6479317950e389c5b,,2016-01-11,2016-01-11,2016-01-11,2016-01-14
56958eed4c0339e068190ec1421b0c39,,2016-01-22,2016-01-22,,
8ed750b2b408fa5be8149995cfcb439a,2016-01-28,2016-01-30,2016-01-30,2016-02-01,2016-02-06
ccbc0e79913b8a1f9fe7d18317156834,,2016-02-01,2016-02-01,2016-02-01,2016-02-06
ff428b4a2baa0be8beb8a38bc0c55ca6,,2016-01-29,2016-01-29,2016-01-29,2016-02-04
6e08aa134e3c9ce18d43f25cf35d148d,,2016-02-11,2016-02-11,2016-02-11,2016-02-16
76b8d9745c4a3965abfecd3eb3ac92c9,,2016-01-25,2016-01-25,,
8378723678791b5809d08e05c1bef4b3,,2016-02-13,,,
fc0398ffe712ef1d744aba75e95b0b25,,2016-01-19,2016-01-19,2016-01-20,2016-02-09
d28ab2de503d8bb1f5ddeb5428cf20c6,2015-11-21,2016-02-06,2016-02-06,2016-02-06,2016-02-10
c467a4ba9bbdde60385e8ce07f6fcafe,,2016-01-03,2016-01-03,2016-01-03,2016-08-07
5766c38997a5aa7714e2685ab89fe4e7,,2016-02-04,,,
58a2eea4aa801d75abe38d71b3651da3,,2016-01-20,,,
5bb21bece5bebf07cc2f34132efda8f0,,2016-01-21,2016-01-21,2016-01-21,2016-04-09
d0bb93d67e616691da50979007fe505c,,2016-01-06,2016-05-04,2016-09-26,2016-10-03
2fcd9ea94eb3771b1dfa164cf9f04513,,2016-01-31,2016-02-20,2016-02-20,2016-03-29
c59b91353e2fd11548936d1f55a71251,,2016-02-01,2016-02-01,2016-02-03,2016-02-11
976d0e0e1be9d70cb3267eacd5c177ce,,2016-01-24,2016-01-24,2016-01-24,2016-01-28
5bfc13a5f59950b1d312dd50736dbba7,,2016-01-08,2016-01-23,2016-01-23,2016-01-15
c981035d6383d26e2fad6c5a0a43c582,,2016-01-11,2016-01-11,2016-01-11,2016-01-18
bf71071a14526c9f6c5fb59bdb7ba906,,2016-02-05,2016-02-10,2016-02-10,2016-02-17
56153fb7fdf07205863ba814a08de243,,2016-02-01,,,
edbe0dd3046bd81ece1426159f9327db,,2016-02-02,2016-02-02,2016-02-03,2016-02-06
e09d0ba73f6babd83258a5586193238d,,2016-02-02,2016-02-02,2016-02-02,2016-02-10
cd1f979d13305ecad4dab9134fa1e202,2016-01-06,2016-01-10,2016-01-10,2016-01-10,2016-01-19
db375f429c2358d84e3fe56bd12b0461,2016-01-25,2016-02-07,2016-02-07,2016-02-15,2016-02-27
63b55cee8da064c0de0a52ae10e0d2dd,2016-01-29,2016-01-29,2016-03-13,2016-03-13,2016-03-21
68f6aa02ac188e6fd0aabf29cea42e2e,2016-01-07,2016-01-08,2016-01-08,2016-01-14,2016-05-03
8f0a14e7f825197ad990b5d731e2d2d5,,2016-01-22,2016-01-22,2016-01-22,2016-02-09
80fe8b2a0945acdbfe210d01cc51bedf,,2016-01-20,2016-01-20,2016-01-20,2016-01-26
6abe02c6db3bcccdb0e311c8d902d924,,2016-02-08,2016-02-08,2016-02-08,2016-02-11
8915211f2a9e2e146bc6be8fe4feb8f5,,2016-02-11,2016-02-22,2016-02-22,2016-02-25
dab07701fdddf4c0c5a23a6c3360d263,,2016-01-02,2016-01-02,,
3971bbbf53a302489479f3203235371a,,2016-01-18,2016-01-18,2016-01-18,2016-01-25
8d6c520a7841ef6c706d073908fca7ea,,2016-02-04,2016-02-04,2016-02-04,2016-02-09
2401bfd5c37f2f3fe992c1b22cf75d19,,2016-01-27,2016-01-27,2016-01-27,2016-02-03
62850b34f909f92e4ba4911ea996d3d1,2016-02-09,2016-02-09,2016-02-09,2016-02-11,2016-02-16
47e4515ea913eabaa426684d19332593,,2016-01-26,2016-01-27,2016-01-27,2016-03-09
6216554e3c7eabfc0a8428f7b8f64ac6,,2016-01-21,2016-01-21,2016-01-21,2016-01-31
3991a71090f2efb064d1c6462241d1b6,2015-12-11,2016-01-13,2016-01-13,2016-01-14,2016-07-27
3428e245a6c4519992be385e00c32d09,,2016-02-12,2016-02-17,2016-02-17,2016-02-24
14b7a7ee0b845c96118c40b5fa27a3ce,,2016-01-12,2016-01-12,,
8c3100a00949ccd9bbfda5531ac1f13e,,2016-01-19,2016-01-19,,
7f3f645c59a4c639514edddef224ef68,,2016-01-06,2016-01-19,2016-01-19,2016-02-04
0572ca98b65cae43b05b55a16eded344,,2016-02-02,,,
9ab48a5d76a9f33172c0c8e6af94fcf0,,2016-01-03,2016-01-03,2016-01-07,2016-01-18
abcf4d3e3fef6702dcf5a469f8283d56,,2016-01-23,,,
4123ec937f1a24c31b2346aa16870e9d,,2016-01-30,2016-01-30,2016-01-30,2016-02-05
ab910e5d268543a29ae69b9660911376,2016-01-07,2016-01-07,2016-01-07,2016-01-07,2016-03-14
b5bac160aec3f3fe08ad5ed231a3d0b3,,2016-01-03,2016-01-03,,
547c43f1c0a821749ca5357fc3f58038,,2016-01-26,2016-02-14,2016-02-14,2016-02-17
b821147ec31eedf26e89a7b91673652c,,2016-02-10,2016-02-10,2016-02-10,2016-02-13
ece66df57d10b6492a1a57357b6c251c,,2016-01-18,2016-01-18,2016-01-18,2016-01-22
7fa515b723864814022349a14c107cee,,2016-02-03,2016-02-03,2016-02-06,2016-02-11
f809db361fcda5f42d90e2b6a21da3ec,,2016-01-02,2016-01-10,2016-01-10,2016-01-14
c825c6407163258cb22f369dc48cc1f0,,2016-01-02,2016-01-02,2016-01-02,2016-01-11
de3caff7be913271ea29ad74a142ac2d,,2016-01-20,,,
9aba47d48f418cba7e6aeba88c7ce489,2016-02-06,2016-02-06,2016-02-06,2016-02-06,2016-02-10
003ec9d19a6fc5331941527c2c82d7dd,,2016-01-27,2016-01-27,2016-01-28,2016-03-29
228d4facb076c260afadb35906a9a988,2016-01-23,2016-01-23,,,
cec5a9725dc51fe534cdbe3352c07318,,2016-01-08,,,
0066909955215833903d1737828f7ac5,,2016-01-21,2016-01-21,2016-01-21,2016-01-27
a53aee86b81375bc13997629f82c3d0d,,2016-01-12,2016-01-12,2016-01-12,2016-01-15
ca75da7d7e01bc36d31f6328487f5b2c,,2016-01-14,2016-01-15,2016-01-15,2016-01-26
7aa7c08bed164f0f395b24bdb81b9261,2015-12-22,2016-01-14,,,
8fad2d5f817695177656b725b42f5261,,2016-01-31,,,
a1a982e020347079ba003e1378f645d1,,2016-01-20,,,
fbdb8435458291d0e4b858e1a2e7645e,,2016-02-12,2016-02-16,2016-02-16,2016-03-12
21333a09753132030c14f980daa33418,2016-02-07,2016-02-07,,,
8e9203425a78fe1f49064cfc0b4a834b,2016-01-13,2016-01-17,2016-01-17,2016-01-17,2016-01-27
8769c96414208b182b8aa1d7b3a2ae0a,,2016-01-19,2016-01-19,2016-01-19,2016-06-08
da8429b001d66fd883d4f195cc29fb71,,2016-01-22,2016-01-22,2016-01-22,2016-02-11
a8e8cd500e40cbcb79b2508416330ea8,,2016-02-06,2016-02-06,2016-02-07,2016-02-11
11f6f596a9cc8cd30fd5b0e1e04f87b1,,2016-01-29,,,
d5c0814fa961e1a34f55b11f59ee4f77,,2016-02-05,2016-02-05,2016-02-05,
fb875ccf61f293afab0b187f228a8820,,2016-01-15,2016-02-11,2016-02-11,2016-04-28
f64774f5f4fc9ad0d38a0edd6c48e9b2,,2016-01-06,2016-01-06,2016-01-06,2016-01-13
d013a8dc1164105cf00f03fdfc0e9412,,2016-01-10,2016-01-11,2016-01-11,2016-01-14
4b2c17b22c867f40feef5037cff16860,,2016-02-12,2016-02-12,2016-02-12,2016-02-19
c66508df4042f4f17c6fcb5bc8b12fec,2016-01-29,2016-02-13,2016-02-15,2016-02-16,2016-02-25
45c77df43b92e0038fca265415d84b3c,,2016-01-08,,,
f8349179baaa9a056ac1e351589c907f,,2016-01-14,2016-01-14,2016-01-14,2016-01-26
e4183b0b3e9dab291e8e23eb4d4b619c,,2016-01-27,,,
419b2e3c16440022fdcaa7b791d44265,,2016-01-22,,,
31b60974479a2e1d3c2e80b7447b887f,,2016-02-07,2016-02-07,2016-02-07,2016-02-11
9652f0ad29880918c6c484b52ca36e3e,,2016-02-01,2016-02-02,2016-02-02,2016-02-09
da870236be39d53707bb9ea9ab39a007,2015-12-27,2016-01-06,2016-02-29,2016-03-08,2016-03-14
95bbb124e75149055815e82d13337810,,2016-02-02,2016-02-02,2016-02-02,2016-02-07
17d89efdd68ad04b12d477778d9e5f91,2016-01-29,2016-01-29,2016-02-15,,
fdb1e8a21509e90868175fad9c3c404b,2016-01-27,2016-02-09,2016-02-09,2016-02-09,2016-02-13
46fd5ab3f7c5a73d8ca3e1f3ea6a583b,,2016-01-04,2016-01-04,2016-01-04,2016-06-05
6053ef1662011706111ccdee659dcf50,,2016-01-04,2016-01-04,2016-01-13,2016-01-21
c31f9bd72d96444438dc7212b5ed53d1,,2016-02-05,2016-04-01,2016-04-01,2016-04-23
8c5042df38fd43c7a05dac115e92caa9,,2016-02-02,2016-02-02,2016-02-02,2016-02-08
b1f6aad632ca0e8d5bec5973acfb1147,,2016-02-11,2016-02-12,2016-02-12,2016-02-19
cf4cc08ed5f056836dd6f2b025af53e1,2016-01-22,2016-02-01,,,
84ac42d19a5af350c80c47af9adc2fc2,,2016-02-06,2016-02-06,2016-02-06,2016-02-11
fc3f0faeb59dd507d564ac0c2d9c7282,,2016-02-13,,,
df7cf39b0fcc9e18bdccf11eb764405e,,2016-01-28,2016-01-29,2016-01-29,2016-04-16
737355e34512ccb725be5b2f7b3c8754,,2016-01-20,2016-01-20,2016-01-21,2016-01-28
5dd92b037bb076fcabff9706e0a496a7,,2016-01-01,,,
045fed03996d67ddfa2f94b3eccd8f92,,2016-01-21,2016-01-21,,
8c01638e6b399be2dd155cc7f0b84c20,,2016-02-02,2016-02-03,2016-02-03,2016-02-06
76a08eca6ce3fc5e9635fdb8d5524bb0,,2016-01-15,,,
ef04d5cb9fc3a5d8372a12f880bd5db1,,2016-02-02,2016-02-03,2016-02-03,2016-02-09
24e9005dd22485064f972b7a0e595c2e,,2016-01-19,2016-01-20,2016-01-20,2016-01-26
60da8db5de1cc3bd776a0497bcba6ccb,,2016-01-23,2016-01-23,2016-01-23,2016-02-08
79762060ba967f50a8c7ae265bbcb168,2016-01-23,2016-01-23,2016-01-26,2016-01-27,2016-02-02
c7a6ee9fccde0a2f89954cb74125b8c4,2015-12-23,2016-01-07,2016-01-07,,
549ee5535d2ad097104c1b8bc5b7f3e8,,2016-01-31,,,
e0519357b8554a953a42019201deee2b,,2016-02-10,,,
0a511f90a15f855d6a056d12390c3417,,2016-01-11,2016-01-12,2016-01-12,2016-01-18
f121a7fdc2af70876c76043d60215664,,2016-01-31,2016-01-31,2016-01-31,2016-02-04
346b4dcb699d44dd212783caaeb71241,,2016-01-03,2016-02-27,2016-02-27,2016-03-02
8f8d674bb20de54beadeec071c8aa020,,2016-02-07,2016-02-07,2016-02-07,2016-03-30
58ea1ea6daef61089b617959a6ead195,,2016-01-27,2016-01-29,2016-01-29,2016-02-05
b78db78f4c36c0a8b111edce94a57aec,,2016-01-08,2016-01-08,2016-01-08,2016-01-15
1f10f7acdbb272310bfa71d03b8f0ee0,,2016-01-20,2016-01-20,2016-01-22,2016-02-01
5da8c293071582782d866b90e708d4da,2016-01-25,2016-02-08,2016-02-08,2016-02-10,2016-02-16
73bea5b85d9a9c067514a3940d652b76,,2016-01-24,2016-01-26,,
9a29be231c4a0fcbcf7a45c4ff031fc9,,2016-02-12,2016-02-12,2016-02-12,2016-02-17
edb58c3fb5df0651e10ae64051154f92,,2016-01-21,2016-01-21,2016-01-21,2016-07-06
b0b84f9f461db40e2a5a10fd553a92f9,,2016-01-17,,,
2d75fcf107fc9150f86b66cdf76703a5,2016-01-02,2016-01-03,2016-01-04,2016-01-04,2016-01-13
df132552c418ec27a8c355cda6dd9ead,,2016-02-09,2016-02-09,2016-02-09,2016-02-12
ab64b91afc6dbfef7a94f4104e436643,,2016-01-23,,,
34534e84c44b8e78ae607114ba3ecf69,,2016-02-01,2016-02-04,2016-02-04,2016-02-09
6aa9fd761ef331da28d5f381daef91e8,,2016-02-13,2016-02-13,2016-02-13,2016-02-18
52f6632a1e75535429e3e0c8419cf3ad,,2016-02-04,2016-02-06,2016-02-06,2016-02-11
4c49c26b67b894088d5d8733bce44fd5,,2016-01-30,,,
a446985e436dda085683d560e586cd75,,2016-01-26,,,
5070149994125c2d07347b5c7583fee9,,2016-01-01,2016-01-03,2016-01-04,2016-01-12
8d2fc81ed8aef47cee5cb61d45cd0c7a,,2016-01-29,2016-01-29,,
6c1aa9a22836aeb733acd96cb371b62f,,2016-01-30,,,
a47837d635d2ed6adc092fc808a40629,,2016-01-08,2016-01-08,2016-01-08,2016-01-16
706fc1759df8149256379fffbc7145de,,2016-01-21,2016-01-21,2016-01-21,2016-01-29
16e684a1e37f3c90dec88893137d1c05,,2016-01-30,2016-02-10,,
dc59e33ecc7c1253dcba257f0fa19bc6,,2016-01-10,2016-01-25,2016-01-25,2016-01-30
2a9c18deea9ea8cf07d759aded573597,,2016-01-05,2016-01-05,2016-01-05,2016-01-12
c920a2137c35083e5a41df7cd3ce7393,,2016-01-18,,,
b95ab91b63c82d0c8ce74216b61cbc5a,2016-01-27,2016-01-27,2016-01-27,2016-01-27,2016-02-03
c95aeb74477569a02fa0121ad8d9245a,2016-01-17,2016-01-17,,,
c943613bdc0e94b4aaee7e22bbaf1894,,2016-01-21,,,
15f8dd856c40b77a9c5ca83783d32839,,2016-01-22,,,
f568cb3fa835d327a0b290226019c48b,,2016-01-16,2016-01-16,2016-01-16,2016-11-16
df157b59ef32bbfe104810f2b56091e1,2016-02-05,2016-02-05,2016-02-06,2016-02-06,2016-02-12
5bfe28958807ff1062352d09f1d7339f,,2016-01-10,2016-01-16,2016-01-16,2016-07-26
794c200088a8ff41cf6d901bcf8c86ef,,2016-01-28,,,
a5feec8571aee2432403cf1230f1dfa4,2016-01-20,2016-01-20,2016-01-21,2016-01-21,2016-01-27
7edb1f976fd7bc157d283bb55a6825c0,,2016-01-28,2016-02-01,2016-02-01,
ce15a209c17eca69551957c466b4eda9,,2016-02-07,2016-02-07,2016-02-07,2016-02-18
351537949826599494cc93e55e35831c,,2016-01-21,,,
d1e086cbc6432bdefbfc1a51a6f30166,,2016-01-03,2016-01-03,2016-01-03,2016-01-12
4c37e22a24429d2bdab8c80c37bbc0bd,2016-01-20,2016-01-23,2016-01-23,2016-01-23,2016-02-05
d2d17dd17d8fb8d18bb07430890c8cd7,,2016-01-31,2016-01-31,,
afff80ebd53659615b05ed328cde3246,,2016-01-12,2016-01-15,2016-01-15,2016-01-21
c5dcd37792f8f1e08ea0b799f14bcee1,,2016-01-18,2016-01-18,2016-01-18,2016-02-02
862e0ae4bfb81c3467bef974947197b3,2016-02-09,2016-02-11,2016-02-11,,
6d5b1608e25e130708fce14d150d0d38,2016-02-12,2016-02-12,2016-02-16,2016-02-16,2016-02-24
82e27d6a46bd2ecc61c10f7e42d3e080,,2016-02-02,2016-02-02,2016-02-02,2016-02-06
90c6a934078d4abf584ee58efa97adbe,,2016-01-03,2016-02-18,2016-02-18,2016-03-08
7f6430d64f0b44b7db22f6784ff5da1c,,2016-02-11,2016-02-12,2016-02-15,2016-02-20
a8cfeab01cfb2ee4d60931a0105e9adf,,2016-02-05,2016-02-11,2016-02-15,
417fb02638825c5d7004a4367f855cf2,,2016-01-21,2016-01-21,2016-01-21,2016-04-11
22e7186d460a3ee0751ee9d23ca2d0dd,,2016-01-29,,,
67af10bf0a14ab8c6efd1e528e5c068a,,2016-01-09,2016-01-29,2016-01-29,2016-02-05
e20c66a965ce22fff83eb3ac4bee8d44,,2016-01-20,,,
5251fb94138bf58ded8ddfce30ab6a3d,2016-01-07,2016-01-07,,,
c34b5ffd23e7f108b1680d07c93396d8,,2016-01-15,2016-01-15,,
4b25482dbe67d40770d5f9ebba9620b7,,2016-01-31,2016-02-03,2016-02-03,2016-02-09
4be44841bbac634e577fe81c175e37da,,2016-01-02,2016-01-03,2016-01-03,2016-01-10
9c262df3ab9e8b33392dade7cc72d0fd,,2016-02-07,2016-02-17,2016-02-17,2016-02-20
4df9f0446cd657d776f01ddcd19a59ff,,2016-01-06,,,
bb5821c478d1493df518b96239b9d343,,2016-01-22,2016-01-22,2016-01-22,2016-01-29
5513917dfdf829dce37747b140a78138,,2016-01-07,2016-01-14,2016-01-14,2016-01-22
ad769d040ff2b4e05b1ec695ba3d082d,2016-01-11,2016-01-11,2016-01-11,2016-01-11,2016-04-23
d6a571f61c7deebdb6a6fdc652687dbd,,2016-02-09,2016-02-09,2016-02-09,2016-02-15
cc771c59b1cb911f8d1cbf6236bc48e5,,2016-01-10,2016-01-11,2016-01-11,2016-01-15
c6a0e0b14736befcd929d2c48bc44ca5,,2016-01-24,,,
f8af490a2990a5f696aced038f706102,2015-11-23,2016-01-30,2016-01-30,,
33469f41d98015cfea848a0e780811ab,,2016-01-25,2016-01-25,2016-01-25,2016-02-01
95f4658ec8ef919896cddb36b8afa79b,,2016-01-04,2016-04-08,2016-04-08,
06a2fb89429fb42fe9fbe2adfcb7cae3,2016-02-06,2016-02-06,2016-02-06,2016-02-06,2016-02-10
285175040374645f61f06ca28128c087,,2016-01-09,2016-01-11,2016-01-11,
77a005d282abf5ac9e5783aa159c3066,,2016-02-03,2016-02-03,2016-02-03,2016-02-08
0dfdbcc2b3b47a6116351bbb566e3426,,2016-01-24,,,
3a1a68e5824425990a7615006e079cac,,2016-01-30,2016-02-14,,
c7bec50f0390e4905e3235f49bda3878,,2016-01-26,2016-02-01,2016-02-01,2016-06-08
8683e6261d3ec97a8a7ea6d2f3539ac3,,2016-01-27,2016-01-27,2016-01-27,2016-07-23
0748bd3e98f5ee024db1ac94f6e1f2e0,,2016-02-10,2016-02-10,2016-02-10,2016-02-15
33409e50ce3e221e804d503c8f10fe4a,2016-01-21,2016-02-09,2016-02-09,2016-02-09,2016-02-12
5e91ffd740b9198887518872ae75d87f,,2016-01-31,2016-11-14,2016-11-14,
638f5224fb83cc805558641d96eda1df,2016-01-27,2016-02-05,2016-03-27,2016-03-27,2016-04-01
ed2ab011fb892fa8c15f2a2d96b288ad,,2016-01-30,2016-01-31,2016-01-31,
1bb1a62acef89e0450319af20bfc553d,,2016-01-25,2016-02-06,2016-02-08,2016-02-12
669bb93d2f161e429d5d7ac0ffea1a95,,2016-01-25,2016-01-25,,
19708324691f20418a0e3bccc1fa34d5,2016-01-16,2016-01-16,2016-01-22,2016-01-22,2016-01-29
97d53c266a53500ef4623d630da4e892,,2016-01-06,2016-05-06,2016-05-06,2016-05-11
bfabded7406b0dce265e836bdb9a2644,,2016-02-14,2016-02-17,2016-09-07,2016-09-21
27c9a028f90eaacf9136654f180978b4,,2016-01-09,2016-01-17,2016-01-17,2016-01-26
2d88f0bf6e2bd264fc340a3f4e29fce1,,2016-01-04,2016-01-04,2016-01-04,2016-07-03
a937412b7831de69616fd5ba73425b67,,2016-02-10,2016-02-10,2016-02-10,
fba7cd72e7443bdca8aab3f5f6745a4c,,2016-01-21,2016-01-21,,
3cf19ba2e18202742a8b3f6ed6001041,,2016-01-31,2016-01-31,2016-01-31,2016-02-04
356d99cae5bd9830234b69d19a59d855,,2016-01-11,2016-01-11,2016-01-11,2016-03-19
129bdf8f2baa7982851b98d5ef1d3577,,2016-01-16,2016-01-16,2016-01-16,2016-01-24
7456f2e122be5f1ec407272f5d5761e9,,2016-01-24,2016-01-24,2016-01-24,2016-01-28
13d467417ceeb0aa9c94529994d97be9,,2016-02-04,2016-02-10,2016-02-10,2016-02-16
b6c4a78cdd121a9a54e8b91f29703dce,,2016-01-13,2016-01-13,,
8f351fb8fb95beecb38c46481da18ed3,,2016-01-24,,,
d5864da32e8b39fb31120a3a66532ff7,,2016-01-15,2016-02-22,2016-02-22,2016-02-26
1290df2671122398609578f9fe1dfcd9,,2016-02-12,2016-03-08,2016-03-08,2016-03-11
37f7c39d2863304bbb39aa6df789f8c2,2016-01-30,2016-01-30,2016-01-30,2016-01-30,2016-02-04
dbcdc627d6f044dceba41241fc92f7a2,,2016-02-02,2016-02-02,2016-02-08,2016-03-16
0bd794a170c4673ea40058d76549b1c1,,2016-01-22,2016-01-22,2016-01-22,2016-02-01
8435a59324dc330356eeb7ded22d818d,,2016-02-14,2016-02-14,2016-02-29,2016-03-08
f57d6dd43245d545f8610b49b3c8b920,,2016-01-24,,,
0605d7191bd4f997b0823c4cbad1bfce,,2016-01-17,2016-01-18,2016-01-18,2016-01-22
9201ff11f9f87aff76696c20f00e1ea9,,2016-01-24,2016-01-24,2016-01-24,2016-01-28
5621a6e102b0b39b67ef552ef2aef6e3,,2016-01-31,2016-02-02,2016-02-02,2016-02-08
2d9616c605b72c3d8084a8d3cbb89f30,,2016-01-29,2016-02-03,,
4388683b35db74d8f47c551936f8e54f,,2016-01-11,2016-02-08,2016-02-08,2016-02-11
ea0c1fc697f3a8f36fb8713ddc122903,,2016-01-02,2016-01-02,2016-01-02,
6a24185aaa936d3cbbecbc4340e7701b,,2016-02-11,,,
024e1d6b8ecc226945173dbb63b07ebe,,2016-02-10,2016-02-10,2016-02-10,2016-02-16
621a51542d3cdcc09d520d24810b9cb3,,2016-01-18,,,
e033c92983acde26c12fb1cbc5c7e307,,2016-02-09,2016-02-13,2016-02-17,2016-03-11
bd456d0b1c2025167af0775efb7abdb7,,2016-01-05,2016-01-05,2016-01-05,2016-01-18
687fa220620c9f2f29b4dbd62bc914ef,,2016-02-04,2016-02-13,2016-02-13,2016-02-22
34afe044863a2856a4043bddcd6361c8,,2016-01-15,2016-01-15,2016-01-19,
b5b7b349a9860b9dead5ceac54e26792,,2016-01-29,2016-01-29,2016-01-29,2016-02-04
cbbd5b6118366675003f0d5305e3c3fa,,2016-02-02,2016-02-02,2016-03-01,2016-03-28
9161b6a781279e1a044911317c5a8f32,2015-12-04,2016-01-11,2016-01-11,2016-01-11,2016-01-21
