,user_id,type,date,invited,sign_up,kyc_initiated,kyc_completed,card_activated
20255,2df15b7004d2c2cb24ba40e7c0fdc0de,DT,2016-07-19,,2016-02-07,2016-02-07,2016-02-07,2016-02-20
20256,a73a279153d95c66a56f780c0b0e615b,DT,2016-02-06,,2016-01-24,2016-01-24,2016-01-24,2016-01-28
20257,bba14b431ab5e3106ff5bf6e5757015f,DT,2016-01-11,,2016-01-05,2016-01-05,2016-01-05,2016-01-12
20258,827b8e305645a306aa36d3411128ed2b,PT,2016-01-29,2016-01-02,2016-01-02,2016-01-02,2016-01-08,2016-01-16
20259,9cf68053061fd9f71a7c0622853592ed,FT,2016-02-22,,2016-01-17,2016-01-19,2016-01-19,2016-01-26
20260,b0366ff2e5b19c9468a2a195b9eb8f06,FT,2016-05-14,2016-02-05,2016-02-05,2016-02-05,2016-02-05,2016-02-10
20261,6d7e2fd276e144c0d5d49f553a58ec3d,PT,2016-02-11,,2016-02-01,2016-02-02,2016-02-02,2016-02-08
20262,e6ef2c0971eb794e8a3dc7770ee7ad9e,DT,2016-03-23,,2016-01-12,2016-01-12,2016-01-12,2016-01-15
20263,801125df6cf3904acc9bff4a6228aaad,PT,2016-02-07,2015-12-27,2016-01-04,2016-01-05,2016-01-05,2016-01-13
20264,245ea3a9ba8a3caa894132d5ce8238f2,DD,2016-07-01,,2016-01-02,2016-01-02,2016-01-02,2016-01-08
20265,40664be11c768b412005b06895b7fd13,CT,2016-02-10,,2016-01-18,2016-01-20,2016-01-20,2016-02-09
20266,b00f98d9bc69c445202deb08db1b0375,DD,2016-07-01,,2016-02-13,2016-04-13,2016-04-13,2016-04-18
20267,94ad433f64ee8215e644c5f6c3b2d56d,PT,2016-02-13,,2016-02-01,2016-02-01,2016-02-01,2016-02-08
20268,126c124eb1bfc8a76537d868e889ed20,CT,2016-02-03,2016-01-26,2016-01-26,2016-01-26,2016-01-26,2016-02-02
20269,e8d1cc35eb4fa261e7b33781d6d04d8e,DT,2016-11-25,,2016-02-02,2016-02-02,2016-02-02,2016-02-23
20270,7001bab369ece701b1a57213bf84b1be,CT,2016-01-26,,2016-01-25,2016-01-25,2016-01-25,2016-01-29
20271,2ea9bb891cc2200db33690d830de04f9,CT,2016-01-25,,2016-01-21,2016-01-21,2016-01-21,2016-01-27
20272,d1886fe56befec69d572f6f3aa64792c,CT,2016-02-02,,2016-01-31,2016-01-31,2016-01-31,2016-04-07
20273,8e541fce15ef3eba4e6fce304973b750,PT,2016-02-07,,2016-01-25,2016-01-26,2016-01-26,2016-01-30
20274,5eb18b8f2b0832d82bf4e1a2007258ca,DT,2016-02-06,,2016-01-27,2016-01-28,2016-01-28,2016-02-03
20275,3a0edea4e21e9e3abdd6a57be8cded63,CT,2016-02-09,2016-01-28,2016-01-29,2016-01-29,2016-01-29,2016-02-09
20276,849227d93b48f53da16d37e8317f5ac1,DD,2016-05-27,,2016-01-29,2016-02-03,2016-02-03,2016-02-06
20277,32eaffa950ad4966aa724a3ea55f6a92,CT,2016-04-13,,2016-01-21,2016-01-21,2016-01-21,2016-01-28
20278,7ea00b02e93540b5c057d7622ed95043,CT,2016-05-17,,2016-01-26,2016-01-26,2016-01-26,2016-05-20
20279,d28ab2de503d8bb1f5ddeb5428cf20c6,PT,2016-02-14,2015-11-21,2016-02-06,2016-02-06,2016-02-06,2016-02-10
20280,9682ce272682e1df3bcb2f9cf3c80880,CT,2016-01-26,,2016-01-22,2016-01-22,2016-01-22,2016-01-28
20281,6f6b1387ad210adc769e65456e6efbe0,CT,2016-11-08,,2016-02-05,2016-02-11,2016-02-11,2016-11-07
20282,698bf3b36353473289b93c6155a53305,DD,2016-02-12,,2016-01-30,2016-01-30,2016-01-30,2016-02-05
20283,0b82394780f98d4ca1af7d9dc95eeeec,CT,2016-01-13,2016-01-08,2016-01-08,2016-01-08,2016-01-08,2016-01-13
20284,c5c3c8e94e19578e4ebdbda67e108816,DT,2016-02-22,,2016-01-17,2016-01-26,2016-01-26,2016-02-01
20285,63e79c8d5d6550731a3fdb7931ba79b7,DT,2016-04-01,,2016-01-08,2016-01-08,2016-01-19,2016-01-26
20286,31bdbdfebc29245e89d8cbf889cf484c,DT,2016-05-17,,2016-01-31,2016-02-09,2016-02-09,2016-08-19
20287,ce41ac0e52a4f5ea640edbf367993100,CT,2016-02-23,,2016-01-25,2016-01-25,2016-01-26,2016-03-11
20288,f193903c443696d9b5e859dc27092f28,CT,2016-02-08,,2016-02-03,2016-02-03,2016-02-03,2016-02-09
20289,c725c2e9711abb8fafe3a04752973fa7,FT,2016-03-24,,2016-01-25,2016-02-29,2016-02-29,2016-03-04
20290,f10de8454b3a1805ff0722958baaa0b9,CT,2016-01-21,2016-01-09,2016-01-12,2016-01-13,2016-01-13,2016-01-19
20291,2ac34c54f6d8a4d1c505da20cd3eebd1,CT,2016-01-22,,2016-01-20,2016-01-21,2016-01-21,2016-01-27
20292,ee01eb0d3b5ff4eeed73f004e2b0f887,PT,2016-08-13,,2016-01-02,2016-07-09,2016-07-09,2016-07-14
20293,fb441581f05597ff46affc272d405c89,DD,2016-02-04,,2016-01-25,2016-01-26,2016-01-26,2016-02-26
20294,90e7b6f3547195d93cf351733db729c9,PT,2016-02-27,,2016-02-08,2016-02-08,2016-02-08,2016-02-12
20295,9d8d08f2de70006bdb7e6577ec777796,PT,2016-01-26,2016-01-06,2016-01-07,2016-01-08,2016-01-08,2016-01-14
20296,b45dc68f442674fd051eca915454bb07,CT,2016-03-16,,2016-01-21,2016-03-14,2016-03-14,2016-04-03
20297,9644a16a9cf2a8cfee8e0feb973de73d,PT,2016-02-08,2016-01-19,2016-01-19,2016-01-21,2016-01-21,2016-01-30
20298,33062caaefd8e76ecf584178caf4775a,CT,2016-04-27,2016-01-21,2016-01-21,2016-01-21,2016-01-21,2016-02-03
20299,4e776ccb4e7c4d2544b61c4f7cf2ce63,DT,2016-03-04,,2016-01-26,2016-02-03,2016-02-05,2016-02-10
20300,d7be23ba7c6d5381a837d1a055bec762,DD,2016-08-22,,2016-02-01,2016-02-06,2016-02-06,2016-02-12
20301,f4a7ee29404e1fe3536dfd86acb4a4a3,CT,2016-02-02,,2016-01-23,2016-01-23,2016-01-23,2016-01-28
20302,22465dc67db3b5ca84bf3bad52d74f7c,PT,2016-03-10,,2016-02-10,2016-02-19,2016-02-19,2016-03-03
20303,bf3033f7d4111289125846acecf803f8,CT,2016-02-12,,2016-02-03,2016-02-03,2016-02-03,2016-02-07
20304,2f7b7031bbebbd7c34ecc06d7ddb2821,DD,2016-03-31,,2016-01-28,2016-01-28,2016-01-28,2016-02-02
20305,21aa42ff369565bf7b42ccb3e5fc668e,DT,2016-08-07,,2016-02-02,2016-02-02,2016-02-02,2016-02-06
20306,5177f64e08ee42061d1453ad88685f70,CT,2016-03-16,,2016-02-09,2016-02-22,2016-02-22,2016-03-16
20307,0dfc1763bfb92e47dc903f60fcbaf7a1,DT,2016-03-12,2016-02-01,2016-02-13,2016-02-13,2016-02-13,2016-02-17
20308,5b1a3cb07004f737ba974d34ddcdc107,PT,2016-02-08,,2016-01-27,2016-01-27,2016-01-27,2016-02-02
20309,d23ef9594735c8a637454462b9eec15a,PT,2016-06-01,,2016-01-18,2016-01-18,2016-01-18,2016-11-04
20310,71e41ed89615346f3030e97d88557906,FT,2016-07-31,,2016-01-31,2016-02-08,2016-02-08,2016-02-11
20311,de680c9c3813e7c0df121946430ca93d,DT,2016-05-03,,2016-02-02,2016-02-15,2016-02-15,2016-02-26
20312,d259c65651a0bb73893afd7dbe382039,PT,2016-03-03,,2016-02-13,2016-02-13,2016-02-13,2016-02-18
20313,e88a286f0672c96e6d364851d647bf53,PT,2016-01-26,,2016-01-20,2016-01-20,2016-01-20,2016-01-26
20314,3162eaa4af9435c3a09e19b3614fd0ad,PT,2016-02-11,,2016-02-01,2016-02-01,2016-02-01,2016-02-08
20315,8d34733def8ad37860c6a0ec4723d571,CT,2016-02-08,,2016-01-29,2016-01-31,2016-01-31,2016-02-05
20316,04e83c9003ade711f0e4ee828f46ba0f,PT,2016-02-12,2016-01-24,2016-01-24,2016-01-27,2016-01-27,2016-02-02
20317,c65e4cb25a8372cca5c81b9b82e2eea0,CT,2016-02-01,,2016-01-28,2016-01-29,2016-01-29,2016-02-04
20318,343696e9a181241092ebfd93c85e70de,PT,2016-02-29,,2016-02-12,2016-02-12,2016-02-12,2016-02-20
20319,11f10f04c6dcd34ba3fdc39b766daa18,DT,2016-08-12,,2016-01-28,2016-01-31,2016-01-31,2016-02-08
20320,87e4b391d59c1a29533111f67fa723ab,PT,2016-03-07,,2016-01-31,2016-01-31,2016-02-01,2016-02-07
20321,709fdb615b58aa54f433944dd18be2d8,DT,2016-02-09,,2016-02-02,2016-02-02,2016-02-02,2016-02-06
20322,efe4b67ed387236c638e8eab2dbfd892,CT,2016-05-11,,2016-02-03,2016-02-03,2016-02-03,2016-02-06
20323,459c78790ebc2478f8501a06f3e24a07,CT,2016-03-04,,2016-01-14,2016-01-18,2016-01-18,2016-01-24
20324,80eb27f84b5515d1e991539d45dc1adc,CT,2016-02-16,,2016-01-28,2016-01-30,2016-01-30,2016-02-07
20325,b60c0b5545763af7dc93958c24d799e4,CT,2016-02-02,,2016-01-30,2016-01-30,2016-01-30,2016-02-04
20326,0aa786b1fee8e171911a6b754f9edb44,PT,2016-04-27,,2016-01-28,2016-01-28,2016-02-03,2016-02-10
20327,8c610bfbaa13f93cc3992cdaeeb2d1b4,DT,2016-02-23,2015-11-14,2016-01-12,2016-01-21,2016-01-21,2016-02-23
20328,f7176eed8713df253811044de8b2e44a,CT,2016-03-17,,2016-01-02,2016-01-02,2016-01-02,2016-01-25
20329,2ede73ac8068b46cf5f1ade60e4fb7ef,DT,2016-02-01,,2016-01-10,2016-01-10,2016-01-10,2016-01-15
20330,329161931fdf0b22ce391b09bfb630c0,DT,2016-06-10,,2016-01-09,2016-01-09,2016-01-09,2016-02-11
20331,0da5b70d34a81e5785aa52966599ca63,FT,2016-04-28,,2016-01-05,2016-01-05,2016-01-06,2016-01-12
20332,3148b59b50ea1b65d64f0d356c80fe93,DD,2016-04-01,,2016-01-04,2016-01-04,2016-01-04,2016-01-17
20333,465e5fb9ec734d07f2f481734f75fea3,CT,2016-11-22,,2016-01-02,2016-01-02,2016-01-05,2016-10-24
20334,254171eeb7b208c5d61844ee68737b76,PT,2016-06-09,2016-02-02,2016-02-02,2016-02-02,2016-02-02,2016-02-09
20335,c665c5d67218040d9b7945ca4f92efe1,CT,2016-02-03,,2016-02-02,2016-02-02,2016-02-02,2016-02-10
20336,2a7d59417ae1d4a97c3f7880a2ab7404,PT,2016-01-19,,2016-01-02,2016-01-02,2016-01-02,2016-01-19
20337,7eb98cdb2516db15e121593e5b187f2a,PT,2016-01-21,,2016-01-16,2016-01-16,2016-01-16,2016-01-20
20338,0a15efa64197f1247b491cb4e85f4291,CT,2016-04-28,,2016-02-06,2016-03-09,2016-03-09,2016-03-14
20339,a0a3bfaf09ec1830545c871e2d8af2e8,CT,2016-03-04,,2016-02-06,2016-02-06,2016-02-06,2016-02-12
20340,bc1758b60214e6b87f9dbbb4c51959c4,PT,2016-04-17,,2016-02-03,2016-02-03,2016-02-14,2016-02-22
20341,9465097b1a5299b21bf7cb4f56736158,CT,2016-02-06,,2016-02-05,2016-02-05,2016-02-05,2016-05-20
20342,d23d76a55efd780d4930746f7aa3f5d6,CT,2016-04-12,,2016-01-30,2016-02-17,2016-02-17,2016-08-19
20343,3519649c7e451c44771e64241e181c1a,DT,2016-07-31,,2016-02-08,2016-02-08,2016-02-08,2016-02-12
20344,00ae7fbd9a55fe84cd76f141a9df0d89,PT,2016-02-12,,2016-02-04,2016-02-04,2016-02-04,2016-02-10
20345,71f3af0ce96208dd06a5eb752bf657d4,DT,2016-05-02,2015-12-08,2016-01-07,2016-01-07,2016-01-11,2016-04-16
20346,3a2e0caf9539f73857d58abe17521b1a,PT,2016-09-05,,2016-01-02,2016-01-04,2016-01-04,2016-02-17
20347,6fe7c2ee8b7415278c3512449b5bc690,CT,2016-01-14,2015-12-30,2016-01-04,2016-01-04,2016-01-04,2016-01-18
20348,8034f2800928562c27b214be7115c9f9,CT,2016-02-22,,2016-01-20,2016-01-20,2016-01-25,2016-02-22
20349,cdb5a200a4c61a119cef0e94e25dbb93,DD,2016-03-02,,2016-02-08,2016-02-08,2016-02-08,2016-02-11
20350,185d2743afe9a9ba143f10410c63f596,FT,2016-09-16,2016-01-27,2016-01-27,2016-02-04,2016-02-05,2016-02-13
20351,c71927fb68ce3c5aacc9674c93eb6811,PT,2016-01-15,,2016-01-05,2016-01-06,2016-01-06,2016-01-15
20352,7d4389a0cdf8f4a884289ee92f225375,PT,2016-03-05,,2016-02-13,2016-02-13,2016-02-13,2016-02-22
20353,e65810d80162d952cbfbe6a9e3515bd4,PT,2016-02-03,,2016-01-27,2016-01-27,2016-01-27,2016-02-02
20354,eed6e13922c9776f9edfd43af5a017ce,DD,2016-11-04,,2016-02-08,2016-02-08,2016-02-08,2016-02-12
20355,8f37a8db9332810f7d675c315b506077,DT,2016-04-15,,2016-01-26,2016-01-26,2016-02-11,2016-02-17
20356,9df35b5eb47c4bba690d5e2cc9eb8179,PT,2016-02-12,,2016-01-29,2016-01-29,2016-01-29,2016-02-05
20357,226ea178a34a725250a8117bf5bef59d,CT,2016-02-02,,2016-01-25,2016-01-25,2016-01-25,2016-02-04
20358,ae6f90884e18ff9332f763bdcd81cad4,FT,2016-01-21,,2016-01-12,2016-01-13,2016-01-13,2016-03-04
20359,828eded64383a6aa0032765a73f22779,PT,2016-02-22,,2016-02-12,2016-02-15,2016-02-15,2016-02-20
20360,2d5b9a2259854f42f334fcd4e4acf558,DT,2016-05-23,,2016-02-12,2016-02-12,2016-02-12,2016-02-18
20361,b4164dd59fd2b5311d14ccf1556859c9,PT,2016-01-30,,2016-01-04,2016-01-05,2016-01-05,2016-01-13
20362,e24687c88394535a1dd73f8c5437a29f,DD,2016-02-12,,2016-01-16,2016-01-16,2016-01-16,2016-01-29
20363,07ebf019363fefceffa85b3c06c8f4b1,FT,2016-05-22,,2016-01-21,2016-01-21,2016-01-21,2016-01-29
20364,de991651d35ec47151f189e7b803df09,CT,2016-01-27,,2016-01-26,2016-01-26,2016-01-26,2016-02-07
20365,51a826a6118fda1970f5c6af5236dae7,DT,2016-01-18,2016-01-09,2016-01-09,2016-01-09,2016-01-09,2016-01-14
20366,ae16b6ab267713baa93b5921ebcbe7ed,PT,2016-03-14,,2016-02-13,2016-02-13,2016-02-13,2016-02-17
20367,284c73c307c6e7d8955ba1b8ffbe053a,DT,2016-02-07,,2016-02-03,2016-02-03,2016-02-03,2016-02-07
20368,e4c5c18b76575cf0ff69afe83c1d1009,DD,2016-05-10,,2016-01-28,2016-01-28,2016-01-28,2016-02-04
20369,0f5c0b811469e1b29874c2f14ab2f02c,CT,2016-01-07,,2016-01-02,2016-01-03,2016-01-03,2016-01-21
20370,067c1f20621e47c99aaaf1526568e2ea,PT,2016-03-14,,2016-02-03,2016-02-03,2016-02-04,2016-02-14
20371,b5b1b24602662d0b78efb0f912cfb676,CT,2016-02-12,2016-02-11,2016-02-11,2016-02-11,2016-02-11,2016-02-16
20372,351da9b0131d890cc3a8264bc5e3428b,CT,2016-02-18,,2016-02-09,2016-02-09,2016-02-09,2016-02-17
20373,885117146d8cede45f2502515da1bc42,CT,2016-01-15,,2016-01-10,2016-01-10,2016-01-11,2016-01-15
20374,235698196c1dbd4fafa3b76fa9da2928,CT,2016-02-19,,2016-01-14,2016-01-14,2016-01-16,2016-01-22
20375,3b82b5c1f4ae0d731169176678d5ca4a,CT,2016-03-18,2016-01-25,2016-01-25,2016-01-25,2016-02-01,2016-03-10
20376,333f4129ddf8871115ae5e53e7d1f587,CT,2016-01-29,2016-01-14,2016-01-14,2016-01-25,2016-01-25,2016-10-14
20377,ac9729dec5b92def00c182cb9b6a3782,DT,2016-02-18,,2016-01-27,2016-01-28,2016-01-28,2016-02-03
20378,95bbb124e75149055815e82d13337810,PT,2016-04-05,,2016-02-02,2016-02-02,2016-02-02,2016-02-07
20379,132729191a331187e318e328b4afef45,CT,2016-05-04,,2016-01-17,2016-04-06,2016-04-06,2016-08-12
20380,1483f80e1d7c811faa0081dbeabf6520,PT,2016-01-30,,2016-01-14,2016-01-14,2016-01-14,2016-01-22
20381,6e55b183c3faeee3b8e670495904eeaa,CT,2016-01-15,,2016-01-13,2016-01-13,2016-01-13,2016-01-20
20382,19b9cb743d5a2dfe1f8e12900a39278a,DT,2016-02-19,,2016-01-09,2016-01-10,2016-01-10,
20383,e29b299dfa4a94ce99fe21e546145823,CT,2016-01-21,,2016-01-12,2016-01-13,2016-01-13,2016-01-20
20384,d3f8d6eb5512a38f39dca5c647d6ab7c,CT,2016-02-08,2016-01-29,2016-01-29,2016-01-30,2016-01-30,2016-02-06
20385,874d39df0eb13161dd8f0b12de363e8a,DT,2016-05-09,,2016-01-06,2016-01-06,2016-01-06,2016-01-15
20386,7162f1044c2cbde26455ba5f8da9b862,CT,2016-01-27,,2016-01-25,2016-01-26,2016-01-26,2016-02-03
20387,ec6d7ab1d69d35d28de9a8773d984502,CT,2016-01-27,,2016-01-21,2016-01-21,2016-01-21,2016-02-03
20388,04abee72070336773c487e9180d70575,DT,2016-09-26,,2016-02-08,2016-02-08,2016-02-08,2016-02-18
20389,aa718fc77f363904cdd4bbf18a7cffc5,CT,2016-01-11,,2016-01-03,2016-01-07,2016-01-07,2016-01-12
20390,b8208996ac845bb943a3af130ead628e,DD,2016-03-04,,2016-01-13,2016-01-13,2016-01-14,2016-01-21
20391,8a4a0d6076d644c15041cb625b1369f2,PT,2016-01-20,,2016-01-13,2016-01-14,2016-01-14,2016-01-19
20392,c05dcdf67eb70a3dcd5aa19310c3a469,FT,2016-07-02,,2016-02-03,2016-02-03,2016-02-03,2016-02-06
20393,e3d3b8cbe966d67720d0cc7cad321e53,DD,2016-04-12,,2016-02-10,2016-02-10,2016-02-12,2016-02-17
20394,3ef706763d04392bf92bf9c74a14f9df,PT,2016-02-15,,2016-02-04,2016-02-04,2016-02-04,2016-02-09
20395,d7e5edda690eb1dd15f022a4fa33f6b5,DT,2016-08-24,,2016-02-02,2016-02-02,2016-02-03,2016-02-15
20396,62590864ec2a306834008c9c8ca5cdd3,DT,2016-07-26,2016-01-07,2016-01-08,2016-01-08,2016-01-08,2016-01-14
20397,f88ead878b3bd733c2e854e8b270623f,DD,2016-05-06,,2016-01-19,2016-01-19,2016-01-19,2016-01-23
20398,c51a8d46da600be5546c13ccd0c6ab68,CT,2016-02-18,,2016-02-12,2016-02-13,2016-02-13,2016-02-25
20399,ddb0e386898a8a44e570baa372b372b6,DD,2016-07-01,,2016-01-26,2016-01-26,2016-01-26,2016-02-02
20400,0e470f8cd05e4ac57713dd5a74effdf5,DD,2016-05-02,2016-01-11,2016-01-15,2016-01-17,2016-01-17,2016-01-22
20401,7db40241d3300293b7135beaf4ae8fdd,CT,2016-02-11,2015-11-23,2016-01-09,2016-01-13,2016-02-01,2016-10-08
20402,a06e166627506ffd70f09d8331b04034,PT,2016-08-14,,2016-01-26,2016-01-26,2016-01-26,2016-02-17
20403,7fa17b2ffde55eb23a195f5c8bf8ec81,PT,2016-02-12,,2016-01-14,2016-01-21,2016-01-21,2016-01-29
20404,bb07f2aabbb70ce8a06bea971cda3f71,DD,2016-05-17,,2016-02-05,2016-02-05,2016-02-05,2016-02-19
20405,94325aad541a2a67e70ca7e44e4ed9f1,PT,2016-02-15,,2016-02-04,2016-02-04,2016-02-04,2016-02-09
20406,13aea7607fada6f14f2aff14700ad087,DT,2016-03-09,,2016-01-20,2016-01-21,2016-01-21,2016-02-27
20407,b0b884414f30d639d83e11acc6236886,PT,2016-03-18,2016-01-26,2016-01-31,2016-02-04,2016-02-04,2016-02-26
20408,0f6b3ae04d50b2952571b25079d0f794,CT,2016-02-19,,2016-02-13,2016-02-13,2016-02-13,2016-02-17
20409,3429d5e2435a348a8e3d845444a26460,DT,2016-02-01,,2016-01-21,2016-01-21,2016-01-21,2016-01-27
20410,445bcce558321d34a72b63ecf00ce026,PT,2016-04-01,,2016-02-14,2016-03-07,2016-03-07,2016-03-11
20411,b077af0323729cffee9ed4d303d481db,CT,2016-02-12,,2016-02-07,2016-02-07,2016-02-09,2016-02-14
20412,9c8fb97590f38223b1005b4ece7e5d24,PT,2016-03-10,,2016-01-13,2016-01-13,2016-01-13,2016-01-20
20413,fde3e78f93494eade2402db0bcb5a719,CT,2016-01-18,,2016-01-13,2016-01-14,2016-01-14,2016-01-24
20414,8885a2c5267d32e6b73d97a64a4a2d4e,PT,2016-03-10,,2016-01-02,2016-01-02,2016-01-02,2016-02-07
20415,94535fc37ddbb1aca737b426932fc3e8,CT,2016-02-16,2016-02-11,2016-02-11,2016-02-11,2016-02-11,2016-02-16
20416,728f635a00881f8e9fae5ca953f12c14,PT,2016-01-21,,2016-01-05,2016-01-05,2016-01-05,2016-03-27
20417,4e48f3efb9f40693ce448f61a7cbb9bd,DT,2016-06-12,,2016-01-17,2016-01-19,2016-01-19,2016-01-23
20418,09f0779777bc86f30d604d9de83880a8,CT,2016-02-12,,2016-02-09,2016-02-09,2016-02-09,2016-02-13
20419,798912362ad2eef4af4305c6627e7834,DT,2016-08-06,,2016-01-28,2016-01-29,2016-01-29,2016-02-05
20420,92d8972588c645a91dd57a67d459956e,PT,2016-04-09,,2016-01-22,2016-01-22,2016-01-23,2016-02-13
20421,101907561eae1e06d0db7e65505c2ad3,DT,2016-03-01,,2016-02-08,2016-02-08,2016-02-08,2016-02-11
20422,a18067b77643e59c6ce3a5034eb974ee,CT,2016-01-18,,2016-01-14,2016-01-15,2016-01-15,2016-01-29
20423,1526bbbd431c344e4d8d343b2c513fbd,DD,2016-03-01,2016-01-26,2016-01-30,2016-01-30,2016-02-01,2016-02-07
20424,f02493bae342edf164a7416a87879291,DD,2016-06-21,2016-01-31,2016-01-31,2016-01-31,2016-02-08,2016-06-30
20425,1bcbedba59505ba15ea78afca9ab3896,CT,2016-02-04,,2016-01-27,2016-01-27,2016-01-27,2016-02-03
20426,7ace303cc1be24b5c4de986f1d0bfed8,DD,2016-03-01,,2016-02-11,2016-02-11,2016-02-11,2016-02-16
20427,d782714ed1ffd03ee41938d8857f49f6,DT,2016-11-22,,2016-01-24,2016-01-24,2016-01-24,
20428,041ff625be89af0ea81ce3dfee9a32e0,PT,2016-02-04,,2016-01-25,2016-01-25,2016-01-25,2016-01-29
20429,719c8cc4058940b65ac14587da326fa8,PT,2016-01-26,,2016-01-12,2016-01-12,2016-01-12,2016-01-19
20430,884c60286d8a2319ddf4274476c59b6a,DD,2016-07-08,2016-01-28,2016-01-28,2016-01-28,2016-01-28,2016-02-02
20431,246bd42b0025e4f49c72b0b4555f4969,CT,2016-01-25,,2016-01-11,2016-01-11,2016-01-11,2016-01-14
20432,50ab2480dadc42f60a2159817169f409,FT,2016-02-03,,2016-01-08,2016-01-11,2016-01-11,2016-01-15
20433,78482f80ce5d098dff55cbc404645d31,FT,2016-02-02,,2016-01-07,2016-01-07,2016-01-08,2016-01-14
20434,bd0d0ebfa75b6cbb12d1ab4379a55763,DT,2016-04-28,,2016-01-14,2016-01-14,2016-01-14,2016-01-19
20435,6cf7f2c6546cb49958cd0bf01bb88752,CT,2016-01-11,2016-01-10,2016-01-10,2016-01-11,2016-01-11,2016-01-14
20436,9b9b2455259412e264de8d1b9c1c1407,DT,2016-09-28,,2016-01-19,2016-01-19,2016-01-19,2016-01-25
20437,34c39142f7f78750c6f1cbb8002e6ca3,CT,2016-01-28,,2016-01-18,2016-01-19,2016-01-19,2016-01-27
20438,000d431d4b9c8900b5ac5fae35de4e79,CT,2016-01-08,,2016-01-04,2016-01-05,2016-01-05,2016-01-14
20439,5983a2cbd2c3d1ded6d4d7e984b4dccd,DD,2016-10-04,,2016-01-25,2016-01-25,2016-01-25,2016-01-30
20440,d45da80b4491295f94c1327d7486cd5c,DD,2016-04-18,,2016-01-12,2016-01-12,2016-01-17,2016-04-23
20441,cb971b281d986c56f3dff6d0715f5c8f,PT,2016-02-27,,2016-02-04,2016-02-05,2016-02-09,2016-02-20
20442,a30797d3c3f029f6c097297ccff1c8a3,PT,2016-02-02,,2016-01-08,2016-01-08,2016-01-08,2016-02-01
20443,c61ac51bcbd8a1d7cc35c021237c368f,DT,2016-07-18,,2016-02-05,2016-02-05,2016-02-05,2016-03-09
20444,9be5339c7c3e35d582a58dc9c8db8c96,FT,2016-02-12,,2016-01-09,2016-01-21,2016-01-28,2016-02-06
20445,f593fa14a77dfe71752843e8d85de6f0,DT,2016-07-29,,2016-01-26,2016-06-13,2016-06-13,2016-07-03
20446,b188c86d2b234cbb6e42425b732d0bb3,CT,2016-01-29,,2016-01-01,2016-01-01,2016-01-01,2016-01-08
20447,7f6430d64f0b44b7db22f6784ff5da1c,CT,2016-02-23,,2016-02-11,2016-02-12,2016-02-15,2016-02-20
20448,706fc1759df8149256379fffbc7145de,CT,2016-01-26,,2016-01-21,2016-01-21,2016-01-21,2016-01-29
20449,a399868682955e93d7340e6ff4d297c7,DT,2016-07-08,,2016-01-19,2016-01-19,2016-01-19,2016-02-01
20450,292489b716794158d6083a2c139bca53,PT,2016-04-03,,2016-02-12,2016-03-08,2016-03-16,2016-03-31
20451,3f110479eb12fd111a94ab7b37162621,DT,2016-04-10,,2016-01-31,2016-01-31,2016-01-31,2016-02-06
20452,e42e152f8de600cfe1c5054c75dcb76b,DT,2016-03-09,,2016-01-22,2016-02-18,2016-02-18,2016-02-23
20453,4d96bd772891577b2120bb1e43c3349d,PT,2016-08-01,,2016-02-12,2016-02-12,2016-02-12,2016-03-08
20454,b89a8cab3c1516357d5f2187597bdc3c,FT,2016-01-30,2015-12-27,2016-01-10,2016-01-14,2016-01-14,2016-01-22
20455,c93c95c4f65aba997903a157ba0feef5,CT,2016-03-15,,2016-02-05,2016-02-05,2016-02-05,2016-02-13
20456,b855e98a64a6bb10054e009e9346dbfe,DT,2016-01-26,,2016-01-07,2016-01-07,2016-01-07,2016-01-13
20457,5bb21bece5bebf07cc2f34132efda8f0,CT,2016-01-28,,2016-01-21,2016-01-21,2016-01-21,2016-04-09
20458,d0bb93d67e616691da50979007fe505c,DT,2016-11-04,,2016-01-06,2016-05-04,2016-09-26,2016-10-03
20459,837156491a305398733e10369fe61daf,DT,2016-02-01,2016-01-16,2016-01-17,2016-01-17,2016-01-20,2016-01-27
20460,278cac8e9e8abbc14377c8d64f8974a3,FT,2016-03-07,2016-01-27,2016-01-27,2016-01-28,2016-01-28,2016-02-03
20461,16259f76d3b651bc5d4388295ee4e2f1,PT,2016-01-30,2016-01-11,2016-01-11,2016-01-15,2016-01-15,2016-01-21
20462,4f11025957c258ccc9ea0e89bef58f8f,DT,2016-02-17,,2016-02-10,2016-02-10,2016-02-10,2016-02-24
20463,537e3b665f4c42870f421553b7f414d3,CT,2016-03-01,2015-12-28,2016-02-14,2016-02-27,2016-02-27,2016-03-03
20464,e1166b36c85f2419acea6a2efc51a94d,PT,2016-02-18,,2016-02-11,2016-02-11,2016-02-11,2016-08-18
20465,965a5543dd9d04725f0ef0a675993f14,CT,2016-01-19,,2016-01-16,2016-01-16,2016-01-16,2016-03-18
20466,7aee3fb536bc86e46a4079edc818ac67,PT,2016-02-15,2016-02-07,2016-02-07,2016-02-07,2016-02-07,2016-02-11
20467,a0eb1a314ef40847aacb0c43b05945c3,DT,2016-05-29,,2016-01-06,2016-01-25,2016-01-25,2016-05-09
20468,143c66f402916403d68b83fafd06c3ae,FT,2016-02-18,,2016-01-20,2016-01-20,2016-01-21,2016-02-02
